""	"Acuracia"	"desvioF"
"1"	0.944267515923567	0.405404799093585
"2"	0.996820349761526	0.287736722536516
"3"	0.977742448330684	0.333119769295174
"4"	0.955484896661367	0.340366927115538
"5"	0.988871224165342	0.290294432592497
"6"	0.988871224165342	0.235814412646967
"7"	0.985691573926868	0.267303187212305
"8"	0.996820349761526	0.239404917430044
"9"	0.982539682539682	0.181881775172236
"10"	0.971428571428571	0.268913240912121
